"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL376596";"";"0";"483.01";"0";"3.78";"23, KKHT20818";"CCC1CCCCN1CCCNC(=O)c1ccc2c(=O)n(Cc3ccc(Cl)cc3)c(=O)[nH]c2c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1060568";"Antagonist activity against T-type calcium channel alpha1G";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152934";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
"CHEMBL45816";"MIBEFRADIL";"4";"495.64";"1";"5.27";"mibefradil";"COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C";"IC50";"'='";"1340.0";"nM";"5.87";"";"";"UO_0000065";"11.85";"0.22";"0.60";"8.71";"1";"CHEMBL898964";"Inhibition of T-type calcium channel Cav3.1 alpha-1G subunit expressed in HEK293 cells assessed as calcium current by patch-clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137510";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL214951";"";"0";"523.63";"1";"4.26";"14";"CCN1C(N(C)C)=Nc2ccccc2C1CC(=O)NCc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1";"IC50";"'='";"4102.04";"nM";"5.39";"";"";"UO_0000065";"10.29";"0.20";"1.13";"5.72";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL1171764";"";"0";"422.55";"0";"4.35";"10-4";"CCCc1nc(-c2ccccc2)c(CNCCN2CCN(c3ccc(F)cc3)CC2)o1";"IC50";"'='";"7080.0";"nM";"5.15";"";"";"UO_0000065";"12.19";"0.23";"0.80";"11.56";"0";"CHEMBL1175152";"Inhibition of T-type CaV3.1 channel expressed in HEK293 cells assessed as inhibition of calcium current by automated patch-clamp assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177782";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL1170571";"";"0";"453.03";"1";"5.25";"10-27";"CCCc1nc(-c2ccccc2)c(CNCCCN2CCN(c3ccc(Cl)cc3)CC2)o1";"IC50";"'='";"1310.0";"nM";"5.88";"";"";"UO_0000065";"12.99";"0.25";"0.63";"13.21";"0";"CHEMBL1175152";"Inhibition of T-type CaV3.1 channel expressed in HEK293 cells assessed as inhibition of calcium current by automated patch-clamp assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177782";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL45816";"MIBEFRADIL";"4";"495.64";"1";"5.27";"mibefradil";"COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C";"IC50";"'='";"1340.0";"nM";"5.87";"";"";"UO_0000065";"11.85";"0.22";"0.60";"8.71";"1";"CHEMBL902333";"Inhibition of T-type calcium channel Cav3.1 expressed in HEK293 cells co-expressing alpha1G subunit by whole-cell patch clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138390";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL224310";"";"0";"456.93";"0";"1.84";"20, KKHT20218";"O=C(NCCCN1CCOCC1)c1ccc2c(=O)n(Cc3ccc(Cl)cc3)c(=O)[nH]c2c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1060568";"Antagonist activity against T-type calcium channel alpha1G";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152934";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
"CHEMBL45816";"MIBEFRADIL";"4";"495.64";"1";"5.27";"Mibefradil";"COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C";"IC50";"'='";"1340.0";"nM";"5.87";"";"";"UO_0000065";"11.85";"0.22";"0.60";"8.71";"1";"CHEMBL1121058";"Inhibition of T-type calcium channel alpha1G expressed in human HEK293 cells assessed as inhibition of peak currents by whole-cell patch-clamp method";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158564";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL558015";"";"0";"441.96";"0";"3.01";"4p";"Cc1cccc(CN2C(=O)c3ccc(C(=O)NCCN4CCCCC4)cc3C2=O)c1.Cl";"IC50";"'='";"1930.0";"nM";"5.71";"";"";"UO_0000065";"14.09";"0.26";"2.70";"8.20";"0";"CHEMBL902474";"Inhibition of T-type calcium channel Cav3.1 expressed in HEK293 cells co-expressing alpha1G subunit and Kir2.1 potassium channel by patch-clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138411";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL115159";"";"0";"453.59";"1";"5.01";"4";"Nc1ccc(CNC(=O)CC2c3ccccc3N=C(N3CCCCC3)N2c2ccccc2)cc1";"IC50";"'='";"13031.67";"nM";"4.88";"";"";"UO_0000065";"10.77";"0.20";"-0.13";"6.60";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL593659";"";"0";"571.68";"2";"5.44";"8";"CN(C)C1=Nc2ccccc2C(CC(=O)NCc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)N1c1ccccc1";"IC50";"'='";"429.54";"nM";"6.37";"";"";"UO_0000065";"11.14";"0.21";"0.93";"6.77";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL182332";"";"0";"456.59";"1";"5.50";"18";"COC(=O)CC1c2ccccc2N=C(Nc2ccc(-c3ccccc3)cc2)N1CCCCCN";"IC50";"'='";"299.92";"nM";"6.52";"";"";"UO_0000065";"14.29";"0.26";"1.02";"8.16";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL589636";"";"0";"480.61";"1";"5.40";"23";"COC(=O)CC1c2ccccc2N=C(Nc2ccccc2)N1CCCCCNC(=O)OC(C)(C)C";"IC50";"'='";"2269.86";"nM";"5.64";"";"";"UO_0000065";"11.74";"0.22";"0.24";"6.12";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL481134";"";"0";"555.72";"2";"6.23";"32";"CC(C)(C)OC(=O)NCCCCCNC1=Nc2ccccc2C(CC(=O)NCc2ccccc2)N1c1ccccc1";"IC50";"'='";"570.16";"nM";"6.24";"";"";"UO_0000065";"11.24";"0.21";"0.01";"6.57";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL4642980";"";"0";"620.84";"2";"8.75";"6i";"O=C(CC1c2ccccc2N=C(SCCCCCN2CCCC2)N1c1ccc(-c2ccc(F)cc2)cc1)NCc1ccccc1";"IC50";"'='";"2180.0";"nM";"5.66";"";"";"UO_0000065";"9.12";"0.17";"-3.09";"11.81";"0";"CHEMBL4623314";"Inhibition of human Cav3.1 expressed in tsA-201 cells by patch clamp electrophysiology";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4622846";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";""
"CHEMBL3613804";"";"0";"421.42";"1";"5.28";"8";"COc1cc(CNCc2ccc(-c3cccc(C(F)(F)F)c3)o2)cc(OC)c1OC";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"13.29";"0.26";"0.32";"10.60";"0";"CHEMBL3614673";"Inhibition of Cav3.1 channel (unknown origin) assessed as reduction in peak currents by whole cell patch-clamp method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3612045";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL3613805";"";"0";"372.47";"0";"2.84";"9";"COc1cc(CNCc2ccc(N3CCOCC3)cc2)cc(OC)c1OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3614673";"Inhibition of Cav3.1 channel (unknown origin) assessed as reduction in peak currents by whole cell patch-clamp method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3612045";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL115159";"";"0";"453.59";"1";"5.01";"9";"Nc1ccc(CNC(=O)CC2c3ccccc3N=C(N3CCCCC3)N2c2ccccc2)cc1";"IC50";"'='";"14400.0";"nM";"4.84";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL689508";"Concentration of the compounds required for inhibition of HEK293 cells (alpha1G T-type)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147453";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3307715";""
"CHEMBL457084";"";"0";"443.51";"0";"4.41";"6";"CN(C)C1=Nc2ccccc2C(CC(=O)NCc2ccc([N+](=O)[O-])cc2)N1c1ccccc1";"IC50";"'='";"349.95";"nM";"6.46";"";"";"UO_0000065";"14.56";"0.27";"2.05";"7.09";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL182518";"";"0";"556.71";"2";"7.07";"19";"COC(=O)CC1c2ccccc2N=C(Nc2ccc(-c3ccccc3)cc2)N1CCCCCNC(=O)OC(C)(C)C";"IC50";"'='";"369.83";"nM";"6.43";"";"";"UO_0000065";"11.55";"0.21";"-0.64";"6.97";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL592038";"";"0";"480.61";"1";"5.08";"31";"COC(=O)CC1c2ccccc2N=C(NCCCCCNC(=O)OC(C)(C)C)N1c1ccccc1";"IC50";"'='";"2018.37";"nM";"5.70";"";"";"UO_0000065";"11.85";"0.22";"0.61";"6.17";"0";"CHEMBL1068423";"Inhibition of human T-type calcium channel alpha1G in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153168";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL226189";"";"0";"357.88";"0";"3.88";"9a";"O=C(CCCN1CCN(c2ccccc2)CC1)Nc1ccc(Cl)cc1";"IC50";"'='";"4470.0";"nM";"5.35";"";"";"UO_0000065";"14.95";"0.29";"1.47";"15.04";"0";"CHEMBL903656";"Inhibition of T type calcium channel subunit alpha-1G expressed in HEK293 cells assessed as effect on T-type calcium currents by patch clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142891";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"CHEMBL3307715";""
"CHEMBL1172513";"";"0";"422.55";"0";"4.35";"10-3";"CCCc1nc(-c2ccccc2)c(CNCCN2CCN(c3cccc(F)c3)CC2)o1";"IC50";"'='";"3350.0";"nM";"5.47";"";"";"UO_0000065";"12.96";"0.24";"1.12";"12.29";"0";"CHEMBL1175152";"Inhibition of T-type CaV3.1 channel expressed in HEK293 cells assessed as inhibition of calcium current by automated patch-clamp assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177782";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL1170393";"";"0";"439.00";"0";"4.86";"10-7";"CCCc1nc(-c2ccccc2)c(CNCCN2CCN(c3ccc(Cl)cc3)CC2)o1";"IC50";"'='";"2820.0";"nM";"5.55";"";"";"UO_0000065";"12.64";"0.24";"0.69";"12.46";"0";"CHEMBL1175152";"Inhibition of T-type CaV3.1 channel expressed in HEK293 cells assessed as inhibition of calcium current by automated patch-clamp assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4641";"Voltage-gated T-type calcium channel alpha-1G subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177782";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
