"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL294733";"";"0";"335.45";"0";"4.09";"9c";"COC(=O)C1C(c2cccc(-c3ccccc3)c2)CC2CCC1N2C";"Ki";"'='";"38.6";"nM";"7.41";"";"";"UO_0000065";"22.10";"0.40";"3.32";"25.10";"0";"CHEMBL805515";"Binding affinity to serotonin transporter (SERT) in membranes of cells selectively expressing the human genes for SERT";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147545";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL395368";"";"0";"428.62";"1";"5.19";"12o";"CSc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"20.30";"0.40";"3.51";"55.37";"0";"CHEMBL885432";"Binding affinity at human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138430";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL238141";"";"0";"441.69";"1";"5.27";"17";"CNCc1cc(CCCCN2CCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"20.05";"0.39";"3.58";"31.92";"0";"CHEMBL897803";"Binding affinity to human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149657";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL219224";"";"0";"223.75";"0";"3.59";"(RS/SR)-10a";"CC(c1ccc(Cl)cc1)C1CCCCN1";"Ki";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"23.73";"0.48";"1.72";"44.14";"0";"CHEMBL911121";"Displacement of [125I]RTI-55 from human SERT expressing HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139231";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3307715";""
"CHEMBL219334";"";"0";"279.86";"1";"5.00";"(RS/SR)-10o";"CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1";"Ki";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"19.01";"0.38";"0.32";"44.21";"0";"CHEMBL911121";"Displacement of [125I]RTI-55 from human SERT expressing HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139231";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3307715";""
"CHEMBL220713";"";"0";"499.60";"1";"5.43";"22";"CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CCF)cc(C(C)=O)c1";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"14.63";"0.28";"1.88";"9.31";"0";"CHEMBL855088";"Inhibition of 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139680";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL245921";"";"0";"475.47";"1";"5.78";"42";"CN(C)CCC(Oc1cccc(Br)c1)c1ccc(OCCCN2CCCCC2)cc1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"17.66";"0.38";"2.62";"33.67";"0";"CHEMBL886090";"Binding affinity at human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139920";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL2447963";"";"0";"501.93";"1";"6.32";"(+)-39";"CN(C)CCC(Oc1ccc(Cl)c(Cl)c1)c1ccc(OCCCN2CCCCC2)cc1.Cl";"Ki";"'='";"7.3";"nM";"8.14";"";"";"UO_0000065";"17.48";"0.36";"1.82";"32.63";"0";"CHEMBL886090";"Binding affinity at human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139920";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL374769";"";"0";"279.86";"1";"5.00";"(RS/SR)-10i";"CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1";"Ki";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"19.50";"0.39";"0.46";"45.35";"0";"CHEMBL911121";"Displacement of [125I]RTI-55 from human SERT expressing HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139231";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3307715";""
"CHEMBL218847";"";"0";"251.80";"0";"4.37";"(RS/SR)-10c";"CCCC(c1ccc(Cl)cc1)C1CCCCN1";"Ki";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"21.82";"0.44";"1.12";"45.68";"0";"CHEMBL911121";"Displacement of [125I]RTI-55 from human SERT expressing HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139231";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3307715";""
"CHEMBL219116";"";"0";"267.76";"0";"2.74";"Table 2, R1C1";"COC(=O)C(c1ccc(Cl)cc1)C1CCCCN1";"Ki";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"19.53";"0.40";"2.49";"13.64";"0";"CHEMBL911121";"Displacement of [125I]RTI-55 from human SERT expressing HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139231";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3307715";""
"CHEMBL270099";"";"0";"343.45";"0";"3.30";"6";"COC(=O)c1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1";"Ki";"'='";"498.0";"nM";"6.30";"";"";"UO_0000065";"18.35";"0.36";"3.00";"13.25";"0";"CHEMBL947040";"Displacement of [3H]citalopram from human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL245716";"";"0";"431.02";"1";"5.67";"36";"CN(C)CCC(Oc1ccc(Cl)cc1)c1ccc(OCCCN2CCCCC2)cc1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"18.09";"0.35";"2.13";"31.26";"0";"CHEMBL886090";"Binding affinity at human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139920";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL245516";"";"0";"410.60";"1";"5.32";"32";"Cc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"18.99";"0.35";"2.48";"31.26";"0";"CHEMBL886090";"Binding affinity at human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139920";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL245515";"";"0";"390.57";"0";"4.99";"30";"CN(C)CCC(Oc1ccccc1)c1ccc(C#CCCN2CCCCC2)cc1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"19.30";"0.35";"2.55";"47.98";"0";"CHEMBL886090";"Binding affinity at human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139920";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL245309";"";"0";"409.57";"0";"3.92";"26";"CC(C)N1CCN(C(=O)c2ccc(C(CCN(C)C)Oc3ccccc3)cc2)CC1";"Ki";"'='";"245.0";"nM";"6.61";"";"";"UO_0000065";"16.14";"0.30";"2.69";"18.35";"0";"CHEMBL886090";"Binding affinity at human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139920";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL2112972";"";"0";"439.56";"0";"4.41";"42b";"COc1ccc2c(c1)C=C[C@@H]1C2=NO[C@H]1CN1CCN(Cc2ccc3ccccc3c2)CC1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL839936";"Binding affinity for serotonin transporter";"F";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142735";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL23034";"";"0";"384.29";"0";"4.09";"ADAM";"CN(C)Cc1ccccc1Sc1ccc(I)cc1N";"Ki";"'='";"840.0";"nM";"6.08";"";"";"UO_0000065";"15.81";"0.44";"1.99";"20.76";"0";"CHEMBL751157";"In vitro binding affinity in LLC-PK1 cells by Norepinephrine transporter binding assay by using [125I]-IPT as a radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"LLC-PK1";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136006";"1";"Scientific Literature";"J. Med. Chem.";"2002";"CHEMBL3307655";""
"CHEMBL122452";"";"0";"416.61";"1";"5.29";"4";"CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1";"Ki";"'='";"1530.0";"nM";"5.82";"";"";"UO_0000065";"13.96";"0.26";"0.53";"37.02";"0";"CHEMBL804586";"Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132179";"1";"Scientific Literature";"J. Med. Chem.";"1999";"CHEMBL3307715";""
"CHEMBL439561";"";"0";"393.53";"0";"3.47";"1e";"c1cncc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)c1";"Ki";"'='";"12.3";"nM";"7.91";"";"";"UO_0000065";"20.10";"0.37";"4.44";"20.91";"0";"CHEMBL923982";"Binding affinity to human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140667";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL1909072";"PIPAMAZINE";"4";"401.96";"0";"4.53";"PIPAMAZINE";"NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1";"Ki";"'='";"346.0";"nM";"6.46";"";"";"UO_0000065";"16.07";"0.33";"1.93";"13.03";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";""
"CHEMBL385607";"";"0";"510.61";"1";"3.94";"21";"CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CC(N)=O)cc(C(C)=O)c1";"Ki";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"12.04";"0.23";"2.21";"5.06";"0";"CHEMBL855088";"Inhibition of 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139680";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL481";"IRINOTECAN";"4";"586.69";"1";"4.09";"IRINOTECAN";"CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";""
"CHEMBL918";"PHENACEMIDE";"4";"178.19";"0";"0.42";"PHENACEMIDE";"NC(=O)NC(=O)Cc1ccccc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";""
"CHEMBL210514";"";"0";"565.67";"1";"4.80";"1";"COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1";"Ki";"'='";"1430.0";"nM";"5.84";"";"";"UO_0000065";"10.33";"0.19";"1.04";"4.86";"0";"CHEMBL853304";"Binding affinity to human 5HT transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148507";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL72";"DESIPRAMINE";"4";"266.39";"0";"3.53";"desipramine";"CNCCCN1c2ccccc2CCc2ccccc21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";""
"CHEMBL270791";"";"0";"334.42";"1";"5.04";"32";"Cc1cc(Oc2ccccc2Oc2ccccc2)c(CN(C)C)cn1";"Ki";"'='";"4060.0";"nM";"5.39";"";"";"UO_0000065";"16.12";"0.29";"0.35";"15.59";"0";"CHEMBL950333";"Inhibition of [3H]Citalopram uptake in human 5HTT transfected HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144031";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"CHEMBL3307715";""
"CHEMBL104673";"";"0";"326.39";"0";"4.50";"13";"CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1N";"Ki";"'='";"0.33";"nM";"9.48";"";"";"UO_0000065";"29.05";"0.59";"4.98";"32.40";"0";"CHEMBL804589";"In vitro binding affinity on cloned Serotonin transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133614";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL318235";"";"0";"481.57";"0";"3.68";"cis-(+/-)-5";"COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C(C)=C/c4ccc(F)cc4)CC3)[C@@H]1CO2";"Ki";"'='";"3.7";"nM";"8.43";"";"";"UO_0000065";"17.51";"0.33";"4.75";"15.12";"0";"CHEMBL905525";"Displacement of [3H]paroxetine from human cloned 5HTT receptor transfected in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143045";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL356750";"";"0";"306.24";"1";"5.13";"(+)-1b (trans)";"CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21";"Ki";"'='";"6.3";"nM";"8.20";"";"";"UO_0000065";"26.78";"0.56";"3.07";"253.11";"0";"CHEMBL799117";"Inhibition of reuptake of [3H]5-HT (20 nM) by serotonin transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133565";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL1208572";"SALINOMYCIN";"0";"751.01";"2";"6.19";"SALINOMYCIN";"CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";""
