"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1973711";"";"0";"287.66";"0";"1.98";"SID103905594";"N#Cc1c(O)[nH]c(=O)c2c(=N)oc3ccc(Cl)cc3c12";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1979516";"";"0";"449.51";"1";"5.08";"SID103904336";"CCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12";"Ki";"'>'";"2511.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL17370";"";"0";"361.45";"1";"5.67";"SID103905410";"CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1980297";"ILORASERTIB";"2";"488.55";"1";"5.18";"SID103904272";"Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12";"Ki";"'='";"10.0";"nM";"8.00";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1984038";"";"0";"545.62";"2";"5.73";"SID103904721";"COc1cc(-c2ccc3c(c2)NC(=O)c2ccc(-c4ccccc4NS(C)(=O)=O)cc2N3)cc(OC)c1OC";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1980802";"";"0";"391.77";"0";"1.14";"SID103905156";"N#Cc1ncc2nc1OCC(O)C(O)COc1ccc(Cl)cc1NC(=O)N2";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1996780";"";"0";"400.43";"0";"4.24";"SID103905358";"CCOC(=O)c1cn(-c2ccc(O)cc2C)c2cc(-c3ccncc3)ccc2c1=O";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1996066";"";"0";"317.38";"0";"3.60";"SID103904819";"N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1994318";"";"0";"526.69";"2";"6.17";"SID103904830";"CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1";"Ki";"'='";"1995.26";"nM";"5.70";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1969755";"";"0";"350.39";"0";"3.22";"SID103904580";"O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1F";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1972820";"";"0";"283.24";"0";"1.89";"SID103905128";"O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1O";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1983932";"";"0";"373.21";"0";"4.04";"SID103904891";"COc1ccc2c(NC(=O)Nc3cccc(Br)n3)ccnc2c1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL411903";"";"0";"459.41";"0";"4.80";"SID103905219";"Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2";"Ki";"'='";"3.981";"nM";"8.40";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL225519";"";"0";"213.24";"0";"1.36";"SID103905167";"O=C1NCCc2[nH]c(-c3ccncc3)cc21";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1969942";"";"0";"346.37";"1";"5.01";"SID103904455";"O=C(Nc1ccc(-c2ccc3cn[nH]c3c2)cc1)Nc1cccc(F)c1";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1983111";"";"0";"474.49";"0";"4.06";"SID103904739";"CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12";"Ki";"'='";"31.62";"nM";"7.50";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1994241";"";"0";"370.21";"0";"4.10";"SID103904926";"COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)c(Br)cc1O";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1992536";"";"0";"348.36";"0";"2.52";"SID103904655";"COc1ccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)cc1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1970913";"";"0";"310.36";"0";"3.37";"SID103905383";"CCCC(=O)Nc1nn(C(=O)CC)c2nc3ccccc3cc12";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL413779";"";"0";"433.85";"0";"2.96";"SID103905149";"N#Cc1ncc2nc1OCCCCCOc1cc(OCCO)c(Cl)cc1NC(=O)N2";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1985681";"";"0";"305.34";"0";"2.41";"SID103905573";"N#Cc1ccc2c(c1)C(c1ccc3c(n1)CCCC3O)C(=O)N2";"Ki";"'='";"1995.26";"nM";"5.70";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2002373";"";"0";"279.34";"0";"2.99";"SID103905254";"OCCCn1cnc(-c2ccccc2)c1-c1ccncc1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1973348";"";"0";"497.00";"1";"5.65";"SID103904501";"Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1cccc(Cl)c1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1997534";"";"0";"405.52";"1";"5.41";"SID103904738";"COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4[nH]nc(C)c4c3)s2)c1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2006439";"";"0";"327.82";"0";"4.42";"SID103904197";"Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1";"Ki";"'='";"1995.26";"nM";"5.70";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL404367";"";"0";"372.43";"0";"4.17";"SID103904339";"Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1972576";"";"0";"418.48";"0";"4.48";"SID103904331";"Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1976220";"";"0";"439.34";"1";"5.95";"SID103904362";"Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12";"Ki";"'='";"501.19";"nM";"6.30";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2004615";"";"0";"249.30";"0";"0.67";"SID103905559";"CSc1nn(-c2ccccn2)c(N)c1C(N)=O";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1982924";"";"0";"343.39";"0";"4.49";"SID103904210";"COc1cccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)c1";"Ki";"'='";"3981.07";"nM";"5.40";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1966628";"";"0";"308.39";"0";"2.70";"SID103904203";"NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1";"Ki";"'>'";"5011.87";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963832";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: NTRK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4898";"Neurotrophic tyrosine kinase receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
