"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL189721";"";"None";"399.50";"0";"2.59";"6";"CC(C)COC(=O)[C@@H]1C[C@H]2C[C@@H](Oc3ccccc3-c3nn[nH]n3)CC[C@H]2CN1";"Ki";"'='";"7370.0";"nM";"5.13";"";"";"UO_0000065";"12.85";"0.24";"2.54";"5.03";"0";"CHEMBL828279";"Inhibition of [3H]-KA binding to iontropic glutamate receptor 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139549";"1";"Scientific Literature";"J Med Chem";"2005";"None";""
"CHEMBL51008";"";"None";"215.25";"0";"0.99";"23 (LY-339687)";"CCC(CC)=C(C[C@H](N)C(=O)O)C(=O)O";"Ki";"'='";"241.0";"nM";"6.62";"";"";"UO_0000065";"30.75";"0.60";"5.63";"6.58";"0";"CHEMBL697426";"Binding affinity of compound was determined against Ionotropic glutamate receptor ionotropic kainate 1 using cell membranes prepared from HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133269";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";""
"CHEMBL72366";"";"None";"206.59";"0";"-0.01";"3 (Cl-HIBO)";"NC(Cc1onc(O)c1Cl)C(=O)O";"Ki";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"25.01";"0.54";"5.18";"4.72";"0";"CHEMBL698079";"Binding affinity of compound was determined towards cloned Ionotropic glutamate receptor ionotropic kainate 1 (GluR5) expressed in Sf 9 insect cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144891";"1";"Scientific Literature";"J Med Chem";"2003";"None";""
"CHEMBL3085837";"";"None";"469.97";"0";"3.07";"36";"Cl.O=C(O)[C@@H]1C[C@H]2C[C@@H](Oc3cc(Cc4ccccc4)ccc3-c3nnn[nH]3)CC[C@H]2CN1";"Ki";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"15.68";"0.29";"3.73";"6.01";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL429594";"";"None";"189.20";"0";"-0.80";"(S)-TDPA";"N[C@@H](Cc1nsnc1O)C(=O)O";"Ki";"'='";"18500.0";"nM";"4.73";"";"";"UO_0000065";"25.01";"0.54";"5.53";"4.33";"0";"CHEMBL934446";"Binding affinity at iGluR5(Q) receptor expressed in sf9 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143163";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";""
"CHEMBL2440684";"";"None";"406.33";"0";"3.36";"21";"Cl.O=C(O)c1cc(Cl)ccc1S[C@H]1CC[C@H]2CN[C@H](C(=O)O)C[C@H]2C1";"Ki";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"14.69";"0.31";"2.07";"6.27";"0";"CHEMBL2443753";"Binding affinity to GluK1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440037";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL189985";"";"None";"343.39";"0";"1.48";"2";"O=C(O)[C@@H]1C[C@H]2C[C@@H](Oc3ccccc3-c3nn[nH]n3)CC[C@H]2CN1";"Ki";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"17.24";"0.32";"4.44";"5.24";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL2440697";"";"None";"353.85";"0";"2.41";"LY382884";"Cl.O=C(O)c1ccc(C[C@H]2CC[C@H]3CN[C@H](C(=O)O)C[C@H]3C2)cc1";"Ki";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"17.15";"0.32";"3.03";"6.28";"1";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL429540";"";"None";"477.48";"0";"2.20";"6d";"O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccc(CNCCCc4ccccc4)c3)cc21";"Ki";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"13.60";"0.25";"4.29";"4.27";"0";"CHEMBL680878";"Binding affinity towards cloned human GluR5 subunit stably expressed in cultured HEK293 cells using [3]H-kainate as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135949";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";""
"CHEMBL3088060";"";"None";"414.29";"0";"2.13";"19";"Cl.O=C(O)[C@@H]1C[C@H]2C[C@@H](Oc3ccc(Cl)cc3-c3nnn[nH]3)CC[C@H]2CN1";"Ki";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"16.93";"0.34";"4.27";"5.66";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL58808";"";"None";"263.29";"0";"1.59";"9";"N[C@@H](C[C@@H](C/C=C\c1ccccc1)C(=O)O)C(=O)O";"Ki";"'='";"157.0";"nM";"6.80";"";"";"UO_0000065";"25.84";"0.49";"5.21";"6.76";"0";"CHEMBL698072";"Binding affinity against human ionotropic glutamate receptor kainate 1 in HK293 cells using [3H]kainate as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133179";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";""
"CHEMBL13076";"";"None";"546.42";"1";"2.81";"4";"O=C(O)Cn1c(=O)c(=O)[nH]c2cc(C(F)(F)F)c(-n3ccc(CNC(=O)Nc4ccc([N+](=O)[O-])cc4)c3)cc21";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"12.81";"0.25";"4.19";"3.86";"0";"CHEMBL680878";"Binding affinity towards cloned human GluR5 subunit stably expressed in cultured HEK293 cells using [3]H-kainate as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135949";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";""
"CHEMBL3088064";"";"None";"455.95";"0";"3.14";"23";"Cl.O=C(O)[C@@H]1C[C@H]2C[C@@H](Oc3cc(-c4ccccc4)ccc3-c3nnn[nH]3)CC[C@H]2CN1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.69";"0.31";"3.86";"6.19";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL58027";"";"None";"217.26";"0";"1.07";"47";"CCCCC[C@H](C[C@H](N)C(=O)O)C(=O)O";"Ki";"'='";"267.0";"nM";"6.57";"";"";"UO_0000065";"30.26";"0.60";"5.50";"6.53";"0";"CHEMBL698072";"Binding affinity against human ionotropic glutamate receptor kainate 1 in HK293 cells using [3H]kainate as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133179";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";""
"CHEMBL58718";"";"None";"185.18";"0";"-0.49";"35";"C#CC[C@@H](C[C@H](N)C(=O)O)C(=O)O";"Ki";"'='";"307.0";"nM";"6.51";"";"";"UO_0000065";"35.17";"0.68";"7.00";"6.47";"0";"CHEMBL698072";"Binding affinity against human ionotropic glutamate receptor kainate 1 in HK293 cells using [3H]kainate as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133179";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";""
"CHEMBL14935";"TEZAMPANEL";"2.0";"279.34";"0";"0.61";"LY293558";"O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1";"Ki";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"19.25";"0.37";"4.77";"5.18";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL3088061";"";"None";"360.39";"0";"1.65";"20";"O=C(O)[C@@H]1C[C@H]2C[C@@H](Nc3ccc(F)cc3-c3nnn[nH]3)CC[C@H]2CN1";"Ki";"'='";"10700.0";"nM";"4.97";"";"";"UO_0000065";"13.79";"0.26";"3.32";"4.29";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL3085836";"";"None";"485.97";"0";"3.06";"35";"Cl.O=C(O)[C@@H]1C[C@H]2C[C@@H](Oc3cc(OCc4ccccc4)ccc3-c3nnn[nH]3)CC[C@H]2CN1";"Ki";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"15.12";"0.28";"3.74";"5.56";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL2440693";"";"None";"318.37";"0";"2.03";"11";"O=C(O)c1cccc(N[C@H]2CC[C@H]3CN[C@H](C(=O)O)C[C@H]3C2)c1";"Ki";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"16.01";"0.30";"3.07";"5.17";"0";"CHEMBL2443753";"Binding affinity to GluK1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440037";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL3088055";"";"None";"409.87";"0";"1.49";"14";"COc1cccc(O[C@H]2CC[C@H]3CN[C@H](C(=O)O)C[C@H]3C2)c1-c1nnn[nH]1.Cl";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"15.96";"0.30";"4.47";"4.87";"0";"CHEMBL3089690";"Displacement of [3H]ATPA from human Gluk1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL1234118";"";"None";"346.37";"0";"1.26";"LY466195";"O=C(O)[C@@H]1C[C@H]2C[C@@H](CN3CC(F)(F)C[C@H]3C(=O)O)CC[C@H]2CN1";"Ki";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"21.08";"0.42";"6.04";"8.12";"0";"CHEMBL4001339";"Displacement of [3H]kainate from human GluK1 expressed in HEK293 cell membranes after 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4000194";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3307715";""
"CHEMBL301915";"";"None";"342.19";"0";"2.36";"16";"N[C@@H](C[C@@H](C/C=C/c1ccc(Br)cc1)C(=O)O)C(=O)O";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"21.98";"0.51";"5.16";"7.48";"0";"CHEMBL698072";"Binding affinity against human ionotropic glutamate receptor kainate 1 in HK293 cells using [3H]kainate as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133179";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";""
"CHEMBL63927";"";"None";"477.48";"0";"2.50";"7";"CN(Cc1ccccc1)Cc1ccn(-c2cc3c(cc2[N+](=O)[O-])[nH]c(=O)c(=O)n3CCC(=O)O)c1";"Ki";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"13.33";"0.25";"3.87";"4.44";"0";"CHEMBL680878";"Binding affinity towards cloned human GluR5 subunit stably expressed in cultured HEK293 cells using [3]H-kainate as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135949";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";""
"CHEMBL276815";"(S)-AMPA";"None";"186.17";"0";"-0.36";"1";"Cc1onc(O)c1C[C@H](N)C(=O)O";"Ki";"'='";"1150.0";"nM";"5.94";"";"";"UO_0000065";"31.90";"0.62";"6.30";"5.42";"0";"CHEMBL829123";"Binding affinity for kainate Glutamate receptor GluR5 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144430";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308860";""
"CHEMBL59299";"";"None";"293.32";"0";"1.60";"12";"COc1ccc(/C=C/C[C@H](C[C@H](N)C(=O)O)C(=O)O)cc1";"Ki";"'='";"284.0";"nM";"6.55";"";"";"UO_0000065";"22.32";"0.43";"4.95";"5.96";"0";"CHEMBL698072";"Binding affinity against human ionotropic glutamate receptor kainate 1 in HK293 cells using [3H]kainate as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133179";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";""
"CHEMBL60406";"";"None";"221.64";"0";"0.63";"45";"N[C@@H](C[C@@H](C/C=C/Cl)C(=O)O)C(=O)O";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"33.33";"0.72";"6.76";"7.34";"0";"CHEMBL698072";"Binding affinity against human ionotropic glutamate receptor kainate 1 in HK293 cells using [3H]kainate as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133179";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";""
"CHEMBL2440685";"";"None";"390.26";"0";"2.65";"20";"Cl.O=C(O)c1cc(Cl)ccc1O[C@H]1CC[C@H]2CN[C@H](C(=O)O)C[C@H]2C1";"Ki";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"16.46";"0.33";"3.17";"6.08";"0";"CHEMBL2443753";"Binding affinity to GluK1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440037";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL2440124";"";"None";"353.85";"0";"2.41";"9";"Cl.O=C(O)c1cccc(C[C@H]2CC[C@H]3CN[C@H](C(=O)O)C[C@H]3C2)c1";"Ki";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"15.11";"0.28";"2.39";"5.54";"0";"CHEMBL2443753";"Binding affinity to GluK1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440037";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL2440696";"";"None";"318.37";"0";"2.03";"12";"O=C(O)c1ccc(N[C@H]2CC[C@H]3CN[C@H](C(=O)O)C[C@H]3C2)cc1";"Ki";"'='";"528000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2443753";"Binding affinity to GluK1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440037";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
