"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL399203";"";"None";"426.41";"0";"3.68";"9aa";"O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2";"IC50";"'>'";"3200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896525";"Inhibition of 5HT1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149534";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL315772";"";"None";"328.84";"0";"4.06";"1b";"CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1";"IC50";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"20.37";"0.40";"2.64";"42.65";"0";"CHEMBL857073";"Binding affinity against 5-HT1A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135009";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";""
"CHEMBL292293";"";"None";"259.33";"0";"2.39";"9a";"c1cc2c(N3CCOCC3)nc3ccsc3n2c1";"IC50";"'='";"32359.37";"nM";"4.49";"";"";"UO_0000065";"17.31";"0.34";"2.10";"15.08";"0";"CHEMBL615580";"Binding affinity for 5-hydroxytryptamine 1A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129317";"1";"Scientific Literature";"J Med Chem";"1996";"None";""
"CHEMBL416336";"";"None";"376.59";"0";"4.61";"4";"CCCN(CCC)CC1(N(CCC)CCC)COc2cccc(OC)c2C1";"IC50";"'='";"4168.69";"nM";"5.38";"";"";"UO_0000065";"14.29";"0.27";"0.77";"21.57";"0";"CHEMBL857064";"Binding affinity towards 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129704";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";""
"CHEMBL484581";"";"None";"451.54";"0";"4.21";"52b";"COc1ccc2[nH]cc(CCCN(C3CCC3)C3COc4c(F)ccc(C(N)=O)c4C3)c2c1";"IC50";"'='";"419.0";"nM";"6.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL984528";"Activity at human cloned 5HT1A receptor expressed in CHO cells assessed as blockade of 5-HT-stimulated [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142498";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308072";""
"CHEMBL4128926";"";"None";"583.78";"2";"5.76";"1j";"CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12";"IC50";"'='";"0.43";"nM";"9.37";"";"";"UO_0000065";"16.04";"0.32";"3.61";"7.47";"0";"CHEMBL4121498";"Displacement of [3H]8-OH-DPAT from recombinant human 5-HT1A receptor after 60 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118122";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL3126382";"";"None";"607.81";"1";"4.82";"10b.AcOH";"CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)C1CCCC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"12.78";"0.25";"2.18";"6.03";"0";"CHEMBL3131870";"Binding affinity to human 5HT1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124822";"1";"Scientific Literature";"J Med Chem";"2014";"None";""
"CHEMBL3705001";"";"None";"328.25";"0";"3.02";"BDBM126711";"COCCOc1cc(CC2CCNCC2)ccc1Br";"IC50";"'>'";"10000.0";"nM";"";"";"256722";"UO_0000065";"";"";"";"";"0";"CHEMBL3705936";"Receptor Binding Assay: The experiment was carried out according to the method of Yabuuchi et al. [Yabuuchi K. et al., Biogenic Amines, 18, 319-328 (2004)]. 50 ul of [3H] 8-OH-DPAT (final concentration: 0.5 nM), 1 ul of a test drug solution, and 149 ul of the h-5-HT1A/CHO membrane preparation (25 ug/well in terms of the amount of the protein) were added into a buffer containing 50 mM Tris-HCl (pH=7.4) and 4 mM CaCl2, and 200 ul in total of the reaction solution was used in the assay. The reaction solution was reacted at room temperature for 30 minutes and then immediately suction-filtered at a low pressure using a glass fiber filter paper. The glass fiber filter paper was washed twice with 250 ul of 50 mM Tris-HCl (pH=7.4) and then added to a counting vial containing 4 ml of ACS-II (manufactured by GE Healthcare (formerly Amersham Biosciences)). Receptor binding-derived radioactivity remaining on the filter paper was measured using a liquid scintillation counter.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639271";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL4207355";"";"None";"307.46";"0";"3.89";"25";"CCCCCCOc1ccc(C2=N[C@@H](CO)[C@H](C)S2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4193013";"Antagonist activity at 5-HT1A receptor (unknown origin) by Tango assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";""
"CHEMBL4216246";"";"None";"335.51";"0";"4.67";"26";"CCCCCCCCOc1ccc(C2=N[C@@H](CO)[C@H](C)S2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4193013";"Antagonist activity at 5-HT1A receptor (unknown origin) by Tango assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";""
"CHEMBL4204576";"";"None";"257.36";"0";"2.90";"27";"C[C@@H]1SC(c2ccccc2)=N[C@H]1Cc1c[nH]cn1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4193013";"Antagonist activity at 5-HT1A receptor (unknown origin) by Tango assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";""
"CHEMBL4207653";"";"None";"471.47";"0";"3.84";"9";"COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1.Cl.Cl";"IC50";"'='";"56.8";"nM";"7.25";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4195142";"Antagonist activity at human 5-HT1A receptor expressed in CHO-K1 cells co-expressing Galpha16 assessed as decrease in serotonin calcium mobilization preincubated for 25 mins followed by serotonin challenge measured for 30 secs by aequorin-derived luminescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190389";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL371149";"";"None";"493.01";"0";"4.36";"11a";"C[C@H](CN(C(=O)c1ccc(Cl)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1";"IC50";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL827482";"In vitro antagonism of 8-OH-DPAT inhibition of forskolin-induced cAMP production in CHO cells expressing 5-HT1A receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139501";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";""
"CHEMBL250403";"";"None";"221.30";"0";"2.18";"26";"CCCN1CCO[C@H](c2cccc(O)c2)C1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL943012";"Antagonist activity at human recombinant 5HT1A receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140586";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL537403";"";"None";"531.96";"0";"3.83";"WAY-100635";"COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1.Cl.Cl.Cl";"IC50";"'='";"7.06";"nM";"8.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864777";"Agonist activity at human 5HT1A receptor expressed in CHO cells by inhibition of 8-OH-DPAT-induced decrease in forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138933";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";""
"CHEMBL213639";"";"None";"413.47";"0";"3.80";"29";"CCCN(CCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1";"IC50";"'='";"68.0";"nM";"7.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864777";"Agonist activity at human 5HT1A receptor expressed in CHO cells by inhibition of 8-OH-DPAT-induced decrease in forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138933";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";""
"CHEMBL208774";"";"None";"439.51";"0";"4.34";"26b";"NC(=O)c1ccc(F)c2c1C[C@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2";"IC50";"'='";"926.0";"nM";"6.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864777";"Agonist activity at human 5HT1A receptor expressed in CHO cells by inhibition of 8-OH-DPAT-induced decrease in forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138933";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";""
"CHEMBL4205526";"";"None";"441.44";"0";"4.21";"3";"COc1ccc(N2CCN(CCCOc3c(C)cc(C)cc3C)CC2)cc1.Cl.Cl";"IC50";"'='";"595.0";"nM";"6.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4195142";"Antagonist activity at human 5-HT1A receptor expressed in CHO-K1 cells co-expressing Galpha16 assessed as decrease in serotonin calcium mobilization preincubated for 25 mins followed by serotonin challenge measured for 30 secs by aequorin-derived luminescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190389";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL1098133";"";"None";"539.58";"2";"5.74";"10o";"COc1cc(N2CCN(C3CCN(c4ccc(F)c5cc(C(F)(F)F)cnc45)CC3)CC2)c2ncccc2c1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1110096";"Antagonist activity at human 5HT1A receptor expressed in CHO cells assessed as blockade of 8-OH-DPAT-induced inhibition of forskolin-stimulated increase in cAMP level";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157827";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";""
"CHEMBL1096802";"";"None";"467.62";"0";"4.89";"10f";"COc1cc(N2CCN(C3CCN(c4cccc5ccc(C)nc45)CC3)CC2)c2ncccc2c1";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1110096";"Antagonist activity at human 5HT1A receptor expressed in CHO cells assessed as blockade of 8-OH-DPAT-induced inhibition of forskolin-stimulated increase in cAMP level";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157827";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";""
"CHEMBL1096530";"";"None";"471.58";"0";"4.72";"10e";"COc1cc(N2CCN(C3CCN(c4c(F)ccc5cccnc45)CC3)CC2)c2ncccc2c1";"IC50";"'='";"331.0";"nM";"6.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1110096";"Antagonist activity at human 5HT1A receptor expressed in CHO cells assessed as blockade of 8-OH-DPAT-induced inhibition of forskolin-stimulated increase in cAMP level";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157827";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";""
"CHEMBL1096529";"";"None";"532.49";"2";"5.35";"10d";"COc1cc(N2CCN(C3CCN(c4cc(Br)cc5cccnc45)CC3)CC2)c2ncccc2c1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1110096";"Antagonist activity at human 5HT1A receptor expressed in CHO cells assessed as blockade of 8-OH-DPAT-induced inhibition of forskolin-stimulated increase in cAMP level";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157827";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";""
"CHEMBL2393245";"";"None";"401.34";"0";"4.15";"6p";"Cl.Clc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1";"IC50";"'='";"1057.0";"nM";"5.98";"";"";"UO_0000065";"16.38";"0.31";"1.83";"11.99";"0";"CHEMBL2396130";"Displacement from [3H]8-OH-DPAT from human recombinant 5HT-1A receptor expressed in HEK293 cells after 120 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390866";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";""
"CHEMBL3092344";"";"None";"430.60";"0";"4.84";"5d";"COc1ccc2[nH]cc(CCCN3CCN(CCCc4c[nH]c5ccccc45)CC3)c2c1";"IC50";"'='";"4500.0";"nM";"5.35";"";"";"UO_0000065";"12.42";"0.23";"0.51";"11.31";"0";"CHEMBL3097309";"Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091306";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";""
"CHEMBL439849";"VILAZODONE";"4.0";"441.54";"0";"4.03";"551";"N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4371156";"Agonist activity at human 5HT1A expressed in CHO cell membranes assessed as increase in [35S]-GTPgammaS binding after 30 mins by liquid scintillation counting method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371002";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308072";""
"CHEMBL63790";"";"None";"392.48";"0";"3.60";"17a";"c1cc2c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc3ccsc3n2c1";"IC50";"'='";"263.03";"nM";"6.58";"";"";"UO_0000065";"16.77";"0.32";"2.98";"15.58";"0";"CHEMBL615580";"Binding affinity for 5-hydroxytryptamine 1A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129317";"1";"Scientific Literature";"J Med Chem";"1996";"None";""
"CHEMBL364610";"";"None";"391.52";"0";"4.08";"545";"c1ccc2c(CCCCN3CCN(c4ccc5c(c4)OCCO5)CC3)c[nH]c2c1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4371156";"Agonist activity at human 5HT1A expressed in CHO cell membranes assessed as increase in [35S]-GTPgammaS binding after 30 mins by liquid scintillation counting method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371002";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308072";""
"CHEMBL86595";"";"None";"332.45";"0";"1.31";"6";"COc1cccc2c1CCC(CNCCCNC1=NCCCN1)O2";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616215";"Ability to bind to 5-hydroxytryptamine 1A receptor subtype from cloned human expressed in Ha7 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Ha7";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128632";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";""
